股票代码,股票名称,回购数量(股),最高回购价,最低回购价,回购平均价,回购总额(港元),日期
700,腾讯控股,1080000.0,334.0,315.0,325.061,351065600.0,2022-08-31
700,腾讯控股,1100000.0,323.0,315.0,319.887,351875700.0,2022-08-30
700,腾讯控股,1090000.0,324.0,317.0,322.871,351929300.0,2022-08-29
700,腾讯控股,1080000.0,330.2,322.0,324.34,350287300.00000006,2022-08-26
700,腾讯控股,1100000.0,325.0,314.8,319.956,351951200.0,2022-08-25
700,腾讯控股,1130000.0,314.4,307.8,309.95,350243200.0,2022-08-24
700,腾讯控股,1130000.0,312.6,309.2,311.214,351671800.0,2022-08-23
700,腾讯控股,1130000.0,315.2,310.4,312.898,353575100.0,2022-08-22
700,腾讯控股,1110000.0,319.6,313.2,316.462,351273200.0,2022-08-19
700,腾讯控股,900000.0,337.4,332.4,335.153,301637800.0,2022-07-14
700,腾讯控股,890000.0,339.6,335.2,337.574,300441000.0,2022-07-13
700,腾讯控股,890000.0,340.0,337.0,338.077,300888100.0,2022-07-12
700,腾讯控股,880000.0,346.0,340.8,342.421,301330600.0,2022-07-11
700,腾讯控股,860000.0,352.0,349.0,350.827,301711400.0,2022-07-08
700,腾讯控股,860000.0,351.0,346.0,349.286,300385800.0,2022-07-07
700,腾讯控股,870000.0,352.0,341.0,345.583,300656900.0,2022-07-06
700,腾讯控股,860000.0,351.0,348.0,349.34,300432400.0,2022-07-05
700,腾讯控股,860000.0,356.0,345.0,349.997,300997800.0,2022-07-04
700,腾讯控股,840000.0,362.0,354.0,358.366,301027400.0,2022-06-30
700,腾讯控股,830000.0,370.0,361.0,365.687,303520400.0,2022-06-29
700,腾讯控股,830000.0,368.0,358.0,362.295,300704600.0,2022-06-28
700,腾讯控股,799000.0,377.6,373.4,375.873,300322800.0,2022-04-14
700,腾讯控股,804000.0,377.8,363.6,373.17,300028400.0,2022-04-13
700,腾讯控股,821000.0,370.8,360.0,365.634,300185300.0,2022-04-12
700,腾讯控股,840000.0,364.6,353.2,357.56,300350800.0,2022-04-11
700,腾讯控股,815000.0,370.6,366.8,368.546,300365200.0,2022-04-08
700,腾讯控股,794000.0,382.4,375.0,377.892,300046400.0,2022-04-07
700,腾讯控股,785000.0,384.6,380.6,382.545,300297600.0,2022-04-06
700,腾讯控股,775000.0,390.0,384.4,387.351,300196700.0,2022-04-04
700,腾讯控股,807000.0,375.8,366.6,371.766,300015600.0,2022-04-01
700,腾讯控股,799000.0,379.0,373.0,375.832,300289600.0,2022-03-31
700,腾讯控股,780000.0,388.2,382.0,384.535,299937100.0,2022-03-30
700,腾讯控股,798000.0,380.0,374.4,376.132,300153700.0,2022-03-29
700,腾讯控股,818000.0,371.6,357.8,367.065,300259100.0,2022-03-28
700,腾讯控股,838000.0,365.0,352.8,358.235,300201200.0,2022-03-25
700,腾讯控股,440000.0,471.6,452.0,464.704,204469900.00000003,2022-01-20
700,腾讯控股,450000.0,458.0,451.0,454.393,204477000.0,2022-01-19
700,腾讯控股,440000.0,467.6,451.0,459.235,202063600.0,2022-01-18
700,腾讯控股,430000.0,473.8,464.0,467.203,200897200.0,2022-01-17
700,腾讯控股,430000.0,474.0,462.0,468.351,201390800.00000003,2022-01-14
700,腾讯控股,351400.0,477.4,472.8,475.14,166964100.0,2022-01-13
700,腾讯控股,440000.0,461.8,454.2,459.189,202043300.00000003,2022-01-11
700,腾讯控股,450000.0,457.0,442.6,453.136,203911000.0,2022-01-10
700,腾讯控股,460000.0,448.0,438.4,443.069,203811600.0,2022-01-07
700,腾讯控股,470000.0,436.8,421.0,431.194,202661300.0,2022-01-06
700,腾讯控股,470000.0,437.6,429.4,432.849,203438800.0,2022-01-05
700,腾讯控股,230000.0,464.4,454.6,459.186,105612800.0,2021-09-30
700,腾讯控股,230000.0,464.8,452.4,458.966,105562200.0,2021-09-29
700,腾讯控股,220000.0,476.0,465.0,471.584,103748500.0,2021-09-28
700,腾讯控股,220000.0,472.8,455.4,465.644,102441600.0,2021-09-27
700,腾讯控股,220000.0,472.4,456.4,464.61,102214200.0,2021-09-24
700,腾讯控股,220000.0,466.8,456.6,461.529,101536500.0,2021-09-23
700,腾讯控股,230000.0,453.6,443.4,448.679,103196100.0,2021-09-21
700,腾讯控股,230000.0,457.2,448.2,453.267,104251300.0,2021-09-20
700,腾讯控股,230000.0,467.4,445.4,459.358,105652300.0,2021-09-17
700,腾讯控股,230000.0,454.6,445.2,449.376,103356500.0,2021-09-16
700,腾讯控股,230000.0,463.8,451.6,457.923,105322400.0,2021-09-15
700,腾讯控股,220000.0,482.6,469.0,475.993,104718500.0,2021-09-14
700,腾讯控股,220000.0,480.2,471.2,475.476,104604600.0,2021-09-13
700,腾讯控股,210000.0,489.4,481.4,486.102,102081400.0,2021-09-10
700,腾讯控股,210000.0,497.4,480.2,492.006,103321200.0,2021-09-09
700,腾讯控股,69200.0,516.0,510.0,514.139,35578500.0,2021-09-07
700,腾讯控股,200000.0,506.5,488.8,502.265,100453000.0,2021-09-06
700,腾讯控股,210000.0,496.6,482.0,487.156,102302700.0,2021-09-03
700,腾讯控股,210000.0,498.4,493.2,495.934,104146100.0,2021-09-02
700,腾讯控股,210000.0,494.4,477.8,488.044,102489200.0,2021-09-01
700,腾讯控股,220000.0,477.0,447.4,460.188,101241400.0,2021-08-31
700,腾讯控股,220000.0,465.2,458.2,461.465,101522300.0,2021-08-30
700,腾讯控股,220000.0,478.2,462.6,471.233,103671300.0,2021-08-27
700,腾讯控股,22600.0,451.6,450.6,451.351,10200500.0,2021-08-24
700,腾讯控股,230000.0,443.8,432.0,438.579,100873100.0,2021-08-23
700,腾讯控股,240000.0,432.4,412.6,423.804,101712900.0,2021-08-20
700,腾讯控股,180000.0,435.2,419.4,427.584,76965100.0,2021-08-19
700,腾讯控股,120000.0,327.8,323.4,324.996,38999500.0,2019-10-11
700,腾讯控股,120000.0,322.4,317.4,319.371,38324500.0,2019-10-10
700,腾讯控股,120000.0,323.0,318.6,320.343,38441200.0,2019-10-09
700,腾讯控股,120000.0,327.4,323.4,325.307,39036800.0,2019-10-08
700,腾讯控股,120000.0,326.8,320.4,323.685,38842200.0,2019-10-04
700,腾讯控股,120000.0,325.6,322.0,324.024,38882800.0,2019-10-03
700,腾讯控股,110000.0,326.2,323.2,324.958,35745400.0,2019-10-02
700,腾讯控股,110000.0,331.8,323.6,329.06,36196600.0,2019-09-30
700,腾讯控股,110000.0,331.2,328.8,329.991,36299000.0,2019-09-27
700,腾讯控股,110000.0,334.0,330.2,331.868,36505500.0,2019-09-26
700,腾讯控股,110000.0,332.0,328.2,329.355,36229100.0,2019-09-25
700,腾讯控股,110000.0,338.0,334.6,335.899,36948900.0,2019-09-24
700,腾讯控股,110000.0,338.2,335.2,336.144,36975900.0,2019-09-23
700,腾讯控股,110000.0,340.2,334.4,337.125,37083800.0,2019-09-20
700,腾讯控股,110000.0,342.6,338.2,339.315,37324600.0,2019-09-19
700,腾讯控股,110000.0,345.2,341.6,342.986,37728400.0,2019-09-18
700,腾讯控股,110000.0,345.2,340.8,342.771,37704800.0,2019-09-17
700,腾讯控股,110000.0,346.0,340.0,342.211,37643200.0,2019-09-16
700,腾讯控股,110000.0,350.2,346.8,349.275,38420200.0,2019-09-13
700,腾讯控股,110000.0,351.0,347.4,349.491,38444000.0,2019-09-12
700,腾讯控股,110000.0,347.2,339.6,343.072,37737900.0,2019-09-11
700,腾讯控股,110000.0,344.4,339.0,340.57,37462700.0,2019-09-10
700,腾讯控股,110000.0,343.4,340.8,342.038,37624200.0,2019-09-09
700,腾讯控股,110100.0,344.2,339.6,341.575,37607400.0,2019-09-06
700,腾讯控股,110000.0,345.6,336.0,342.206,37642700.0,2019-09-05
700,腾讯控股,94400.0,340.0,333.2,336.996,31812400.0,2019-09-04
700,腾讯控股,110000.0,333.4,328.6,331.127,36424000.0,2019-09-03
700,腾讯控股,110000.0,331.4,326.4,329.906,36289600.0,2019-09-02
700,腾讯控股,120000.0,327.0,321.4,325.07,39008400.0,2019-08-30
700,腾讯控股,120000.0,320.4,312.4,317.52,38102400.0,2019-08-29
700,腾讯控股,122200.0,322.0,319.6,320.951,39220200.0,2019-08-28
700,腾讯控股,146000.0,289.0,273.2,281.39,41083000.0,2018-10-12
700,腾讯控股,144000.0,274.0,265.2,268.804,38707700.0,2018-10-11
700,腾讯控股,134000.0,296.6,285.6,291.056,39001500.0,2018-10-10
700,腾讯控股,131000.0,300.0,293.8,296.868,38889700.0,2018-10-09
700,腾讯控股,128000.0,305.8,299.0,301.777,38627500.0,2018-10-08
700,腾讯控股,128000.0,307.6,302.6,304.975,39036800.0,2018-10-05
700,腾讯控股,124000.0,313.2,307.4,309.252,38347200.0,2018-10-04
700,腾讯控股,124000.0,319.4,313.0,315.91,39172800.0,2018-10-03
700,腾讯控股,120500.0,322.8,315.2,317.915,38308800.0,2018-10-02
700,腾讯控股,121000.0,326.6,321.2,323.074,39092000.0,2018-09-28
700,腾讯控股,118000.0,331.0,322.0,324.912,38339600.0,2018-09-27
700,腾讯控股,116500.0,332.6,328.0,330.023,38447700.0,2018-09-26
700,腾讯控股,117000.0,332.2,326.0,328.638,38450600.0,2018-09-24
700,腾讯控股,118300.0,333.4,326.0,330.113,39052400.0,2018-09-21
700,腾讯控股,122000.0,327.2,321.4,323.944,39521200.0,2018-09-20
700,腾讯控股,120000.0,326.4,320.0,322.995,38759400.0,2018-09-19
700,腾讯控股,125000.0,323.2,311.4,316.011,39501300.0,2018-09-18
700,腾讯控股,118000.0,324.6,318.8,320.837,37858800.0,2018-09-17
700,腾讯控股,71000.0,329.8,328.2,329.118,23367300.0,2018-09-14
700,腾讯控股,124000.0,322.8,316.2,318.574,39503200.0,2018-09-13
700,腾讯控股,125000.0,312.0,306.0,308.786,38598300.0,2018-09-12
700,腾讯控股,126000.0,313.6,307.6,309.174,38956000.0,2018-09-11
700,腾讯控股,124000.0,321.2,312.0,315.387,39108000.0,2018-09-10
700,腾讯控股,22700.0,311.6,310.8,311.545,7072100.0,2018-09-07
700,腾讯控股,153000.0,503.5,499.0,501.546,76736600.0,2014-04-07
700,腾讯控股,620400.0,250.6,249.5,250.019,155111500.0,2013-04-12
700,腾讯控股,460300.0,251.4,249.4,250.583,115343600.0,2013-04-11
700,腾讯控股,625000.0,250.0,248.0,249.512,155945100.0,2013-04-10
700,腾讯控股,630000.0,248.2,245.3,247.19,155729600.0,2013-04-09
700,腾讯控股,640000.0,242.7,239.4,241.142,154330700.0,2013-04-08
700,腾讯控股,650000.0,241.0,238.4,239.306,155549000.0,2013-04-05
700,腾讯控股,640000.0,245.7,241.8,243.257,155684500.0,2013-04-03
700,腾讯控股,320000.0,245.9,241.4,243.163,77812000.0,2013-04-02
700,腾讯控股,300000.0,254.0,246.8,249.152,74745500.0,2013-03-28
700,腾讯控股,150200.0,253.8,250.0,251.662,37799700.0,2013-03-27
700,腾讯控股,315000.0,250.0,243.4,246.848,77757200.0,2013-03-26
700,腾讯控股,480000.0,244.4,239.6,240.56,115468900.0,2013-03-25
700,腾讯控股,471100.0,251.0,245.5,247.347,116525000.0,2013-03-22
700,腾讯控股,341000.0,258.8,250.4,253.596,86476299.99999999,2013-03-21
700,腾讯控股,26000.0,205.0,204.4,204.857,5326300.0,2012-05-23
700,腾讯控股,128400.0,153.0,151.9,152.514,19582800.0,2012-01-09
700,腾讯控股,104300.0,144.9,142.6,143.7,14987900.0,2011-12-13
700,腾讯控股,151300.0,145.0,140.85,143.289,21679600.0,2011-11-29
700,腾讯控股,171800.0,160.0,154.6,157.049,26981000.0,2011-10-06
700,腾讯控股,1000000.0,149.4,140.1,143.508,143508200.0,2011-10-04
700,腾讯控股,250000.0,151.8,147.4,148.823,37205800.0,2011-10-03
700,腾讯控股,100000.0,165.2,161.8,163.671,16367100.0,2011-09-30
700,腾讯控股,279100.0,155.0,152.0,154.229,43045400.0,2011-09-23
700,腾讯控股,500000.0,160.9,156.25,157.407,78703500.0,2011-09-22
700,腾讯控股,1000000.0,170.0,168.05,168.884,168883800.0,2011-09-21
700,腾讯控股,417900.0,173.1,171.05,172.395,72044000.0,2011-08-23
700,腾讯控股,800000.0,173.5,165.8,169.874,135899000.0,2011-08-22
700,腾讯控股,800000.0,176.0,170.6,173.644,138914900.0,2011-08-19
700,腾讯控股,600000.0,185.0,180.05,182.538,109522900.0,2011-08-18
700,腾讯控股,800000.0,181.25,179.7,180.164,144131000.0,2011-08-17
700,腾讯控股,211300.0,190.0,189.6,189.913,40128600.0,2011-04-01
700,腾讯控股,400000.0,189.7,187.5,188.378,75351200.0,2011-03-31
700,腾讯控股,454000.0,138.5,136.4,137.772,62548400.0,2010-07-09
700,腾讯控股,600000.0,138.0,136.4,137.524,82514500.0,2010-07-08
700,腾讯控股,570000.0,136.5,133.1,135.259,77097900.0,2010-07-07
700,腾讯控股,1000000.0,134.6,129.9,132.603,132602800.0,2010-07-06
700,腾讯控股,100000.0,47.0,45.8,46.442,4644200.0,2009-02-17
700,腾讯控股,100000.0,44.95,44.1,44.434,4443500.0,2009-01-23
700,腾讯控股,22000.0,44.85,44.45,44.594,981100.0,2009-01-21
700,腾讯控股,100000.0,43.0,42.35,42.91,4291000.0,2009-01-16
700,腾讯控股,300000.0,42.05,41.5,41.95,12584900.0,2009-01-15
700,腾讯控股,100000.0,43.95,43.45,43.683,4368300.0,2009-01-14
700,腾讯控股,200000.0,44.35,43.55,43.911,8782300.0,2009-01-13
700,腾讯控股,500000.0,44.25,42.65,43.391,21695700.0,2009-01-09
700,腾讯控股,500000.0,45.8,44.7,45.119,22559700.0,2009-01-08
700,腾讯控股,179800.0,47.4,45.95,46.567,8372700.0,2008-12-12
700,腾讯控股,200000.0,48.4,45.9,46.998,9399500.0,2008-12-11
700,腾讯控股,200000.0,43.65,41.9,42.822,8564400.0,2008-12-02
700,腾讯控股,113400.0,42.5,42.5,42.5,4819500.0,2008-11-28
700,腾讯控股,200000.0,42.05,40.25,41.121,8224200.0,2008-11-27
700,腾讯控股,200000.0,46.5,45.25,45.807,9161300.0,2008-11-19
700,腾讯控股,200000.0,47.6,45.15,46.664,9332800.0,2008-11-18
700,腾讯控股,200000.0,48.15,46.75,47.283,9456700.0,2008-11-13
700,腾讯控股,1024400.0,45.0,41.85,43.144,44197000.0,2008-10-10
700,腾讯控股,400000.0,46.5,45.1,45.839,18335700.0,2008-10-09
700,腾讯控股,450000.0,47.45,45.0,46.227,20802200.0,2008-10-08
700,腾讯控股,600000.0,49.35,48.1,48.569,29141500.0,2008-10-06
700,腾讯控股,100000.0,54.95,51.75,53.086,5308600.0,2008-10-03
700,腾讯控股,100000.0,55.0,53.25,54.229,5422900.0,2008-10-02
700,腾讯控股,158600.0,54.95,50.0,52.492,8325200.0,2008-09-30
700,腾讯控股,200000.0,57.3,54.4,55.14,11028000.0,2008-09-29
700,腾讯控股,100000.0,57.85,55.15,56.556,5655599.999999999,2008-09-26
700,腾讯控股,100000.0,59.75,57.4,58.668,5866799.999999999,2008-09-25
700,腾讯控股,100000.0,59.05,57.65,58.487,5848700.0,2008-09-24
700,腾讯控股,100000.0,59.3,57.95,58.539,5853900.0,2008-09-23
700,腾讯控股,25000.0,60.0,60.0,60.0,1500000.0,2008-09-19
700,腾讯控股,200000.0,52.0,47.05,49.946,9989100.0,2008-09-18
700,腾讯控股,150000.0,58.0,55.15,56.147,8422100.0,2008-09-17
700,腾讯控股,150000.0,58.05,56.35,57.229,8584300.0,2008-09-16
700,腾讯控股,250000.0,59.95,57.05,57.58,14395100.0,2008-09-11
700,腾讯控股,100000.0,60.0,59.8,59.904,5990300.0,2008-09-10
700,腾讯控股,350000.0,59.05,57.5,58.156,20354600.0,2008-09-05
700,腾讯控股,300000.0,63.25,63.05,63.137,18941000.0,2008-09-04
700,腾讯控股,1272600.0,45.5,44.6,44.941,57192200.0,2008-04-01
700,腾讯控股,1500000.0,39.9,35.95,38.884,58326300.0,2008-03-20
700,腾讯控股,100000.0,34.45,34.45,34.45,3445000.0,2007-08-21
700,腾讯控股,41000.0,33.0,32.95,32.999,1353000.0,2007-08-20
700,腾讯控股,500000.0,31.45,28.9,30.376,15187900.0,2007-08-17
700,腾讯控股,1849000.0,33.2,31.6,32.106,59363800.0,2007-08-16
700,腾讯控股,108000.0,33.2,33.05,33.144,3579500.0,2007-07-06
700,腾讯控股,615000.0,33.05,32.8,33.026,20311200.0,2007-07-05
700,腾讯控股,225000.0,32.75,32.4,32.641,7344299.999999999,2007-07-04
700,腾讯控股,428000.0,15.1,14.8,15.081,6454700.0,2006-04-21
700,腾讯控股,2183000.0,15.1,14.55,15.039,32829300.0,2006-04-20
700,腾讯控股,3930000.0,15.1,14.95,15.034,59084399.99999999,2006-04-19
700,腾讯控股,3761000.0,15.0,14.05,14.704,55303200.0,2006-04-18
700,腾讯控股,100000.0,9.95,,9.95,995000.0,2006-02-14
700,腾讯控股,100000.0,9.9,,9.9,990000.0,2006-02-10
700,腾讯控股,691000.0,9.9,9.85,9.883,6829100.0,2006-02-09
700,腾讯控股,1650000.0,9.9,9.8,9.839,16235000.0,2006-02-08
700,腾讯控股,408000.0,9.9,9.8,9.885,4033200.0,2006-02-03
700,腾讯控股,522000.0,9.9,9.85,9.886,5160300.0,2006-02-02
700,腾讯控股,3670000.0,9.75,9.5,9.671,35491500.0,2006-01-24
700,腾讯控股,914000.0,9.65,9.5,9.557,8735500.0,2006-01-23
700,腾讯控股,1454000.0,8.4,8.3,8.392,12202400.0,2005-12-21
700,腾讯控股,2139000.0,8.4,8.3,8.362,17886300.0,2005-12-20
700,腾讯控股,1453000.0,8.2,8.15,8.194,11905600.0,2005-12-19
700,腾讯控股,1483000.0,8.35,8.15,8.228,12202400.0,2005-12-16
700,腾讯控股,1155000.0,8.4,8.35,8.4,9701800.0,2005-12-15
700,腾讯控股,160000.0,8.4,,8.4,1344000.0,2005-12-14
700,腾讯控股,218000.0,8.3,8.25,8.282,1805500.0,2005-12-12
700,腾讯控股,763000.0,8.3,8.25,8.287,6323000.0,2005-12-09
700,腾讯控股,480000.0,8.25,8.2,8.233,3952000.0,2005-12-08
700,腾讯控股,1176000.0,8.25,8.2,8.207,9651200.0,2005-12-07
700,腾讯控股,786000.0,8.3,8.2,8.275,6504400.000000001,2005-12-06
700,腾讯控股,80000.0,8.3,,8.3,664000.0,2005-12-05
700,腾讯控股,1972000.0,8.35,8.05,8.132,16035900.0,2005-12-02
700,腾讯控股,500000.0,8.1,,8.1,4050000.0,2005-12-01
700,腾讯控股,125000.0,8.5,,8.5,1062500.0,2005-11-25
700,腾讯控股,322000.0,8.5,8.2,8.351,2689200.0,2005-11-24
